profession,nation,created,count
Primary School Teacher,England,2022-08-22,15.666666666666666
Primary School Teacher,England,2022-08-23,15.6
Primary School Teacher,England,2022-08-24,15.36
Primary School Teacher,England,2022-08-25,15.6
Primary School Teacher,England,2022-08-26,15.52
Primary School Teacher,England,2022-08-30,16.318181818181817
Primary School Teacher,England,2022-08-31,15.863636363636363
Primary School Teacher,England,2022-09-01,15.818181818181818
Primary School Teacher,England,2022-09-02,16.181818181818183
Primary School Teacher,England,2022-09-03,15.681818181818182
Primary School Teacher,England,2022-09-04,14.954545454545455
Primary School Teacher,England,2022-09-05,15.478260869565217
Primary School Teacher,England,2022-09-06,16.217391304347824
Primary School Teacher,England,2022-09-07,16.52173913043478
Primary School Teacher,England,2022-09-08,16.565217391304348
Primary School Teacher,England,2022-09-09,16.695652173913043
Primary School Teacher,England,2022-09-11,15.5
Primary School Teacher,England,2022-09-12,15.695652173913043
Primary School Teacher,England,2022-09-13,15.708333333333334
Primary School Teacher,England,2022-09-14,15.916666666666666
Primary School Teacher,England,2022-09-15,16.0
Primary School Teacher,England,2022-09-16,16.291666666666668
Primary School Teacher,England,2022-09-19,15.782608695652174
Primary School Teacher,England,2022-09-20,15.958333333333334
Primary School Teacher,England,2022-09-21,15.875
Primary School Teacher,England,2022-09-22,16.5
Primary School Teacher,England,2022-09-23,17.125
Primary School Teacher,England,2022-09-25,16.608695652173914
Primary School Teacher,England,2022-09-26,16.416666666666668
Primary School Teacher,England,2022-09-27,16.48
Primary School Teacher,England,2022-09-28,16.0
Primary School Teacher,England,2022-09-29,15.692307692307692
Primary School Teacher,England,2022-09-30,16.26923076923077
Primary School Teacher,England,2022-10-01,15.653846153846153
Primary School Teacher,England,2022-10-02,14.615384615384615
Primary School Teacher,England,2022-10-03,15.653846153846153
Primary School Teacher,England,2022-10-04,16.46153846153846
Primary School Teacher,England,2022-10-05,16.576923076923077
Primary School Teacher,England,2022-10-06,16.807692307692307
Primary School Teacher,England,2022-10-07,17.03846153846154
Primary School Teacher,England,2022-10-08,16.115384615384617
Primary School Teacher,England,2022-10-10,16.153846153846153
Primary School Teacher,England,2022-10-11,17.384615384615383
Primary School Teacher,England,2022-10-12,17.46153846153846
Primary School Teacher,England,2022-10-13,17.23076923076923
Primary School Teacher,England,2022-10-14,17.5
Primary School Teacher,England,2022-10-15,16.653846153846153
Primary School Teacher,England,2022-10-16,16.115384615384617
Primary School Teacher,England,2022-10-17,16.14814814814815
Primary School Teacher,England,2022-10-18,16.357142857142858
Primary School Teacher,England,2022-10-19,17.25
Primary School Teacher,England,2022-10-20,17.178571428571427
Primary School Teacher,England,2022-10-21,17.607142857142858
Primary School Teacher,England,2022-10-23,16.333333333333332
Primary School Teacher,England,2022-10-24,16.25
Primary School Teacher,England,2022-10-25,17.0
Primary School Teacher,England,2022-10-26,17.25
Primary School Teacher,England,2022-10-27,17.035714285714285
Primary School Teacher,England,2022-10-28,17.285714285714285
Primary School Teacher,England,2022-10-31,17.884615384615383
Primary School Teacher,England,2022-11-01,18.96153846153846
Primary School Teacher,England,2022-11-02,19.46153846153846
Primary School Teacher,England,2022-11-03,19.692307692307693
Primary School Teacher,England,2022-11-04,19.923076923076923
Primary School Teacher,England,2022-11-05,19.03846153846154
Primary School Teacher,England,2022-11-06,18.115384615384617
Primary School Teacher,England,2022-11-07,18.923076923076923
Primary School Teacher,England,2022-11-08,19.333333333333332
Primary School Teacher,England,2022-11-09,19.25925925925926
Primary School Teacher,England,2022-11-10,19.37037037037037
Primary School Teacher,England,2022-11-11,19.814814814814813
Primary School Teacher,England,2022-11-12,19.48148148148148
Primary School Teacher,England,2022-11-13,18.51851851851852
Primary School Teacher,England,2022-11-14,19.22222222222222
Primary School Teacher,England,2022-11-15,20.37037037037037
Primary School Teacher,England,2022-11-16,20.555555555555557
Primary School Teacher,England,2022-11-17,20.703703703703702
Primary School Teacher,England,2022-11-18,20.444444444444443
Primary School Teacher,England,2022-11-20,19.692307692307693
Primary School Teacher,England,2022-11-21,19.88888888888889
Primary School Teacher,England,2022-11-22,20.74074074074074
Primary School Teacher,England,2022-11-23,21.037037037037038
Primary School Teacher,England,2022-11-24,20.77777777777778
Primary School Teacher,England,2022-11-25,21.037037037037038
Primary School Teacher,England,2022-11-27,21.0
Primary School Teacher,England,2022-11-28,21.0
Primary School Teacher,England,2022-11-29,21.0
Primary School Teacher,England,2022-11-30,21.107142857142858
Primary School Teacher,England,2022-12-01,21.5
Primary School Teacher,England,2022-12-02,21.607142857142858
Primary School Teacher,England,2022-12-03,20.607142857142858
Primary School Teacher,England,2022-12-04,19.392857142857142
Primary School Teacher,England,2022-12-05,20.214285714285715
Primary School Teacher,England,2022-12-06,21.25
Primary School Teacher,England,2022-12-07,21.357142857142858
Primary School Teacher,England,2022-12-08,21.035714285714285
Primary School Teacher,England,2022-12-09,20.714285714285715
Primary School Teacher,England,2022-12-10,19.5
Primary School Teacher,England,2022-12-11,18.357142857142858
Primary School Teacher,England,2022-12-12,18.75
Primary School Teacher,England,2022-12-13,19.035714285714285
Primary School Teacher,England,2022-12-14,19.285714285714285
Primary School Teacher,England,2022-12-15,19.0
Primary School Teacher,England,2022-12-16,18.964285714285715
Primary School Teacher,England,2022-12-17,18.071428571428573
Primary School Teacher,England,2022-12-18,17.392857142857142
Primary School Teacher,England,2022-12-19,17.20689655172414
Primary School Teacher,England,2022-12-20,17.689655172413794
Primary School Teacher,England,2022-12-21,17.344827586206897
Primary School Teacher,England,2022-12-22,16.655172413793103
Primary School Teacher,England,2022-12-23,16.275862068965516
Primary School Teacher,England,2022-12-26,15.464285714285714
Primary School Teacher,England,2022-12-27,15.5
Primary School Teacher,England,2022-12-28,15.0
Primary School Teacher,England,2022-12-29,14.285714285714286
Primary School Teacher,England,2022-12-30,13.714285714285714
Primary School Teacher,England,2023-01-01,11.037037037037036
Primary School Teacher,England,2023-01-03,12.26923076923077
Primary School Teacher,England,2023-01-04,12.961538461538462
Primary School Teacher,England,2023-01-05,13.307692307692308
Primary School Teacher,England,2023-01-06,13.923076923076923
Primary School Teacher,England,2023-01-07,13.153846153846153
Primary School Teacher,England,2023-01-08,12.615384615384615
Primary School Teacher,England,2023-01-09,14.115384615384615
Primary School Teacher,England,2023-01-10,15.23076923076923
Primary School Teacher,England,2023-01-11,15.26923076923077
Primary School Teacher,England,2023-01-12,15.923076923076923
Primary School Teacher,England,2023-01-13,16.884615384615383
Primary School Teacher,England,2023-01-14,15.961538461538462
Primary School Teacher,England,2023-01-15,15.192307692307692
Primary School Teacher,England,2023-01-16,15.192307692307692
Primary School Teacher,England,2023-01-17,15.884615384615385
Primary School Teacher,England,2023-01-18,16.346153846153847
Primary School Teacher,England,2023-01-19,16.26923076923077
Primary School Teacher,England,2023-01-20,16.653846153846153
Primary School Teacher,England,2023-01-21,16.76923076923077
Primary School Teacher,England,2023-01-22,16.423076923076923
Primary School Teacher,England,2023-01-23,16.37037037037037
Primary School Teacher,England,2023-01-24,16.821428571428573
Primary School Teacher,England,2023-01-25,17.357142857142858
Primary School Teacher,England,2023-01-26,18.428571428571427
Primary School Teacher,England,2023-01-27,19.392857142857142
Primary School Teacher,England,2023-01-28,19.392857142857142
Primary School Teacher,England,2023-01-29,19.357142857142858
Primary School Teacher,England,2023-01-30,19.103448275862068
Primary School Teacher,England,2023-01-31,19.551724137931036
Primary School Teacher,England,2023-02-01,19.966666666666665
Primary School Teacher,England,2023-02-02,20.7
Primary School Teacher,England,2023-02-03,20.233333333333334
Primary School Teacher,England,2023-02-04,18.966666666666665
Primary School Teacher,England,2023-02-05,17.633333333333333
Primary School Teacher,England,2023-02-06,18.933333333333334
Primary School Teacher,England,2023-02-07,19.833333333333332
Primary School Teacher,England,2023-02-08,19.166666666666668
Primary School Teacher,England,2023-02-09,19.766666666666666
Primary School Teacher,England,2023-02-10,20.233333333333334
Primary School Teacher,England,2023-02-11,19.366666666666667
Primary School Teacher,England,2023-02-13,18.896551724137932
Primary School Teacher,England,2023-02-14,20.06896551724138
Primary School Teacher,England,2023-02-15,21.0
Primary School Teacher,England,2023-02-16,21.448275862068964
Primary School Teacher,England,2023-02-17,21.482758620689655
Primary School Teacher,England,2023-02-19,21.0
Primary School Teacher,England,2023-02-20,21.571428571428573
Primary School Teacher,England,2023-02-21,22.535714285714285
Primary School Teacher,England,2023-02-22,23.035714285714285
Primary School Teacher,England,2023-02-23,23.642857142857142
Primary School Teacher,England,2023-02-24,23.75
Primary School Teacher,England,2023-02-25,22.642857142857142
Primary School Teacher,England,2023-02-26,21.5
Primary School Teacher,England,2023-02-27,22.714285714285715
Primary School Teacher,England,2023-02-28,23.321428571428573
Primary School Teacher,England,2023-03-01,24.25
Primary School Teacher,England,2023-03-02,25.178571428571427
Primary School Teacher,England,2023-03-03,25.035714285714285
Primary School Teacher,England,2023-03-04,23.428571428571427
Primary School Teacher,England,2023-03-05,22.464285714285715
Primary School Teacher,England,2023-03-06,23.357142857142858
Primary School Teacher,England,2023-03-07,24.5
Primary School Teacher,England,2023-03-08,24.071428571428573
Primary School Teacher,England,2023-03-09,24.321428571428573
Primary School Teacher,England,2023-03-10,25.0
Primary School Teacher,England,2023-03-11,23.321428571428573
Primary School Teacher,England,2023-03-12,22.464285714285715
Primary School Teacher,England,2023-03-13,23.5
Primary School Teacher,England,2023-03-14,23.551724137931036
Primary School Teacher,England,2023-03-15,23.551724137931036
Primary School Teacher,England,2023-03-16,23.20689655172414
Primary School Teacher,England,2023-03-17,23.413793103448278
Primary School Teacher,England,2023-03-18,22.379310344827587
Primary School Teacher,England,2023-03-19,21.620689655172413
Primary School Teacher,England,2023-03-20,22.033333333333335
Primary School Teacher,England,2023-03-21,23.233333333333334
Primary School Teacher,England,2023-03-22,23.333333333333332
Primary School Teacher,England,2023-03-23,23.666666666666668
Primary School Teacher,England,2023-03-24,23.566666666666666
Primary School Teacher,England,2023-03-25,22.066666666666666
Primary School Teacher,England,2023-03-26,21.366666666666667
Primary School Teacher,Scotland,2022-07-07,1.0
Primary School Teacher,Scotland,2022-12-30,1.0
Primary School Teacher,Wales,2021-04-12,1.0
Primary School Teacher,Wales,2021-04-13,2.0
Primary School Teacher,Wales,2021-04-15,3.0
Primary School Teacher,Wales,2021-04-21,2.5
Primary School Teacher,Wales,2021-04-23,2.2
Primary School Teacher,Wales,2021-05-04,2.0
Primary School Teacher,Wales,2021-05-11,2.0
Primary School Teacher,Wales,2021-05-12,2.142857142857143
Primary School Teacher,Wales,2021-05-14,1.8571428571428572
Primary School Teacher,Wales,2021-05-26,1.6
Primary School Teacher,Wales,2021-06-04,1.6
Primary School Teacher,Wales,2021-06-07,1.6666666666666667
Primary School Teacher,Wales,2021-06-10,1.5
Primary School Teacher,Wales,2021-06-15,1.4
Primary School Teacher,Wales,2021-06-16,1.3333333333333333
Primary School Teacher,Wales,2021-06-17,1.2857142857142858
Primary School Teacher,Wales,2021-06-18,1.25
Primary School Teacher,Wales,2021-06-22,1.2222222222222223
Primary School Teacher,Wales,2021-06-23,1.3
Primary School Teacher,Wales,2021-06-28,1.2
Primary School Teacher,Wales,2021-06-29,1.2727272727272727
Primary School Teacher,Wales,2021-07-01,1.25
Primary School Teacher,Wales,2021-07-02,1.2307692307692308
Primary School Teacher,Wales,2021-07-09,1.1666666666666667
Primary School Teacher,Wales,2021-07-20,1.5
Primary School Teacher,Wales,2021-07-23,1.4285714285714286
Primary School Teacher,Wales,2021-08-05,2.0
Primary School Teacher,Wales,2021-09-06,1.0
Primary School Teacher,Wales,2021-09-08,1.5
Primary School Teacher,Wales,2021-09-29,1.3333333333333333
Primary School Teacher,Wales,2021-09-30,1.25
Primary School Teacher,Wales,2021-10-01,1.2
Primary School Teacher,Wales,2021-10-04,1.1666666666666667
Primary School Teacher,Wales,2021-10-06,1.3333333333333333
